種類名,駅グループ名,駅グループ事業者,駅グループ路線名,駅グループ路線区別名,駅グループ路線正式区間,駅グループ路線運行系統,駅グループの路線ごとの並び順,駅名,駅名(正式)[id],駅の路線の事業者[id],駅の路線[id],駅の路線区別名[id],駅の路線の事業者[id],路線名(運行系統)[id],路線区別名(運行系統)[id],路線[正式区間][id],路線[運行系統][id],ナンバリング接頭辞,路線記号,ナンバリングハイフン,駅番号,路線(運行系統)ごとの並び順,駅カラー
駅,,,,,,,,比延,比延,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,15,#00A684
駅,,,,,,,,日本へそ公園,日本へそ公園,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,16,#00A684
駅,,,,,,,,黒田庄,黒田庄,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,17,#00A684
駅,,,,,,,,本黒田,本黒田,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,18,#00A684
駅,,,,,,,,船町口,船町口,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,19,#00A684
駅,,,,,,,,久下村,久下村,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,20,#00A684
駅,,,,,,,,谷川,谷川,西日本旅客鉄道株式会社,加古川線,,西日本旅客鉄道株式会社,加古川線,,1,1,JR-,I,,,21,#00A684
駅,,,,,,,,和田山,和田山,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,1,#B1184B
駅,,,,,,,,竹田,竹田,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,2,#B1184B
駅,,,,,,,,青倉,青倉,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,3,#B1184B
駅,,,,,,,,新井,新井,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,4,#B1184B
駅,,,,,,,,生野,生野,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,5,#B1184B
駅,,,,,,,,長谷,長谷,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,6,#B1184B
駅,,,,,,,,寺前,寺前,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,7,#B1184B
駅,,,,,,,,新野,新野,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,8,#B1184B
駅,,,,,,,,鶴居,鶴居,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,9,#B1184B
駅,,,,,,,,甘地,甘地,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,10,#B1184B
駅,,,,,,,,福崎,福崎,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,11,#B1184B
駅,,,,,,,,溝口,溝口,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,12,#B1184B
駅,,,,,,,,香呂,香呂,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,13,#B1184B
駅,,,,,,,,仁豊野,仁豊野,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,14,#B1184B
駅,,,,,,,,砥堀,砥堀,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,15,#B1184B
駅,,,,,,,,野里,野里,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,16,#B1184B
駅,,,,,,,,京口,京口,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,17,#B1184B
駅,,,,,,,,姫路,姫路,西日本旅客鉄道株式会社,播但線,,西日本旅客鉄道株式会社,播但線,,1,1,JR-,J,,,18,#B1184B
駅,,,,,,,,姫路,姫路,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,1,#E9451B
駅,,,,,,,,播磨高岡,播磨高岡,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,2,#E9451B
駅,,,,,,,,余部,余部,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,3,#E9451B
駅,,,,,,,,太市,太市,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,4,#E9451B
駅,,,,,,,,本竜野,本竜野,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,5,#E9451B
駅,,,,,,,,東觜崎,東觜崎,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,6,#E9451B
駅,,,,,,,,播磨新宮,播磨新宮,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,7,#E9451B
駅,,,,,,,,千本,千本,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,8,#E9451B
駅,,,,,,,,西栗栖,西栗栖,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,9,#E9451B
駅,,,,,,,,三日月,三日月,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,10,#E9451B
駅,,,,,,,,播磨徳久,播磨徳久,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,11,#E9451B
駅,,,,,,,,佐用,佐用,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,12,#E9451B
駅,,,,,,,,上月,上月,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,13,#E9451B
駅,,,,,,,,美作土居,美作土居,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,14,#E9451B
駅,,,,,,,,美作江見,美作江見,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,15,#E9451B
駅,,,,,,,,楢原,楢原,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,16,#E9451B
駅,,,,,,,,林野,林野,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,17,#E9451B
駅,,,,,,,,勝間田,勝間田,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,18,#E9451B
駅,,,,,,,,西勝間田,西勝間田,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,19,#E9451B
駅,,,,,,,,美作大崎,美作大崎,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,20,#E9451B
駅,,,,,,,,東津山,東津山,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,21,#E9451B
駅,,,,,,,,津山,津山,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,22,#E9451B
駅,,,,,,,,院庄,院庄,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,23,#E9451B
駅,,,,,,,,美作千代,美作千代,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,24,#E9451B
駅,,,,,,,,坪井,坪井,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,25,#E9451B
駅,,,,,,,,美作追分,美作追分,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,26,#E9451B
駅,,,,,,,,美作落合,美作落合,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,27,#E9451B
駅,,,,,,,,古見,古見,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,28,#E9451B
駅,,,,,,,,久世,久世,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,29,#E9451B
駅,,,,,,,,中国勝山,中国勝山,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,30,#E9451B
駅,,,,,,,,月田,月田,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,31,#E9451B
駅,,,,,,,,富原,富原,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,32,#E9451B
駅,,,,,,,,刑部,刑部,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,33,#E9451B
駅,,,,,,,,丹治部,丹治部,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,34,#E9451B
駅,,,,,,,,岩山,岩山,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,35,#E9451B
駅,,,,,,,,新見,新見,西日本旅客鉄道株式会社,姫新線,,西日本旅客鉄道株式会社,姫新線,,1,1,JR-,K,,,36,#E9451B
駅,,,,,,,,相生,相生,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,JR-,A,,,1,#0071BE
駅,,,,,,,,西相生,西相生,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,JR-,A,,,2,#0071BE
駅,,,,,,,,坂越,坂越,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,JR-,A,,,3,#0071BE
駅,,,,,,,,播州赤穂,播州赤穂,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,JR-,A,,,4,#0071BE
駅,,,,,,,,天和,天和,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,5,#EA5E60
駅,,,,,,,,備前福河,備前福河,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,6,#EA5E60
駅,,,,,,,,寒河,寒河,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,7,#EA5E60
駅,,,,,,,,日生,日生,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,8,#EA5E60
駅,,,,,,,,伊里,伊里,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,9,#EA5E60
駅,,,,,,,,備前片上,備前片上,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,10,#EA5E60
駅,,,,,,,,西片上,西片上,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,11,#EA5E60
駅,,,,,,,,伊部,伊部,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,12,#EA5E60
駅,,,,,,,,香登,香登,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,13,#EA5E60
駅,,,,,,,,長船,長船,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,14,#EA5E60
駅,,,,,,,,邑久,邑久,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,15,#EA5E60
駅,,,,,,,,大富,大富,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,16,#EA5E60
駅,,,,,,,,西大寺,西大寺,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,17,#EA5E60
駅,,,,,,,,大多羅,大多羅,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,18,#EA5E60
駅,,,,,,,,東岡山,東岡山,西日本旅客鉄道株式会社,赤穂線,,西日本旅客鉄道株式会社,赤穂線,,1,1,,N,,,19,#EA5E60
駅,,,,,,,,津山,津山,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,1,#FBC200
駅,,,,,,,,津山口,津山口,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,2,#FBC200
駅,,,,,,,,佐良山,佐良山,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,3,#FBC200
駅,,,,,,,,亀甲,亀甲,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,4,#FBC200
駅,,,,,,,,小原,小原,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,5,#FBC200
駅,,,,,,,,誕生寺,誕生寺,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,6,#FBC200
駅,,,,,,,,弓削,弓削,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,7,#FBC200
駅,,,,,,,,神目,神目,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,8,#FBC200
駅,,,,,,,,福渡,福渡,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,9,#FBC200
駅,,,,,,,,建部,建部,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,10,#FBC200
駅,,,,,,,,金川,金川,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,11,#FBC200
駅,,,,,,,,野々口,野々口,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,12,#FBC200
駅,,,,,,,,牧山,牧山,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,13,#FBC200
駅,,,,,,,,玉柏,玉柏,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,14,#FBC200
駅,,,,,,,,備前原,備前原,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,15,#FBC200
駅,,,,,,,,法界院,法界院,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,16,#FBC200
駅,,,,,,,,岡山,岡山,西日本旅客鉄道株式会社,津山線,,西日本旅客鉄道株式会社,津山線,,1,1,,T,,,17,#FBC200
駅,,,,,,,,岡山,岡山,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,1,#F3AABA
駅,,,,,,,,備前三門,備前三門,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,2,#F3AABA
駅,,,,,,,,大安寺,大安寺,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,3,#F3AABA
駅,,,,,,,,備前一宮,備前一宮,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,4,#F3AABA
駅,,,,,,,,吉備津,吉備津,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,5,#F3AABA
駅,,,,,,,,備中高松,備中高松,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,6,#F3AABA
駅,,,,,,,,足守,足守,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,7,#F3AABA
駅,,,,,,,,服部,服部,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,8,#F3AABA
駅,,,,,,,,東総社,東総社,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,9,#F3AABA
駅,,,,,,,,総社,総社,西日本旅客鉄道株式会社,吉備線,,西日本旅客鉄道株式会社,吉備線,,1,1,,U,,,10,#F3AABA
駅,,,,,,,,岡山,岡山,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,1,#84CCCE
駅,,,,,,,,大元,大元,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,2,#84CCCE
駅,,,,,,,,備前西市,備前西市,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,3,#84CCCE
駅,,,,,,,,妹尾,妹尾,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,4,#84CCCE
駅,,,,,,,,備中箕島,備中箕島,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,5,#84CCCE
駅,,,,,,,,早島,早島,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,6,#84CCCE
駅,,,,,,,,久々原,久々原,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,7,#84CCCE
駅,,,,,,,,茶屋町,茶屋町,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,8,#84CCCE
駅,,,,,,,,彦崎,彦崎,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,9,#84CCCE
駅,,,,,,,,備前片岡,備前片岡,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,10,#84CCCE
駅,,,,,,,,迫川,迫川,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,11,#84CCCE
駅,,,,,,,,常山,常山,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,12,#84CCCE
駅,,,,,,,,八浜,八浜,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,13,#84CCCE
駅,,,,,,,,備前田井,備前田井,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,14,#84CCCE
駅,,,,,,,,宇野,宇野,西日本旅客鉄道株式会社,宇野線,,西日本旅客鉄道株式会社,宇野線,,1,1,,L,,,15,#84CCCE
駅,,,,,,,,茶屋町,茶屋町,西日本旅客鉄道株式会社,本四備讃線,,西日本旅客鉄道株式会社,本四備讃線,,1,1,,M,,,1,#0075BE
駅,,,,,,,,植松,植松,西日本旅客鉄道株式会社,本四備讃線,,西日本旅客鉄道株式会社,本四備讃線,,1,1,,M,,,2,#0075BE
駅,,,,,,,,木見,木見,西日本旅客鉄道株式会社,本四備讃線,,西日本旅客鉄道株式会社,本四備讃線,,1,1,,M,,,3,#0075BE
駅,,,,,,,,上の町,上の町,西日本旅客鉄道株式会社,本四備讃線,,西日本旅客鉄道株式会社,本四備讃線,,1,1,,M,,,4,#0075BE
駅,,,,,,,,児島,児島,西日本旅客鉄道株式会社,本四備讃線,,西日本旅客鉄道株式会社,本四備讃線,,1,1,,M,,,5,#0075BE
駅,,,,,,,,倉敷,倉敷,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,1,#238E3E
駅,,,,,,,,清音,清音,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,2,#238E3E
駅,,,,,,,,総社,総社,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,3,#238E3E
駅,,,,,,,,豪渓,豪渓,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,4,#238E3E
駅,,,,,,,,日羽,日羽,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,5,#238E3E
駅,,,,,,,,美袋,美袋,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,6,#238E3E
駅,,,,,,,,備中広瀬,備中広瀬,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,7,#238E3E
駅,,,,,,,,備中高梁,備中高梁,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,8,#238E3E
駅,,,,,,,,木野山,木野山,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,9,#238E3E
駅,,,,,,,,備中川面,備中川面,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,10,#238E3E
駅,,,,,,,,方谷,方谷,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,11,#238E3E
駅,,,,,,,,井倉,井倉,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,12,#238E3E
駅,,,,,,,,石蟹,石蟹,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,13,#238E3E
駅,,,,,,,,新見,新見,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,14,#238E3E
駅,,,,,,,,布原(芸備線),布原,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,P,,,15,#947EB8
駅,,,,,,,,備中神代,備中神代,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,16,#238E3E
駅,,,,,,,,足立,足立,西日本旅客鉄道株式会社,伯備線,,西日本旅客鉄道株式会社,伯備線,,1,1,,V,,,17,#238E3E
