乗換駅,乗換駅の路線事業者,乗換駅の路線,グループ駅路線区別名,駅名,路線事業者(id),路線名(id),路線区別名(id),路線ごとの並び順,駅名読み,都道府県名,開業日,廃止日,経度,緯度,状態(旧)
,,,,コウノトリの郷,WILLER TRAINS株式会社,宮津線,,18,こうのとりのさと,兵庫県,,,134.835391,35.552816,0
豊岡,西日本旅客鉄道株式会社,山陰本線,,豊岡,WILLER TRAINS株式会社,宮津線,,19,とよおか,兵庫県,,,134.813426,35.544593,0
,,,,中百舌鳥,泉北高速鉄道株式会社,泉北高速鉄道線,,1,なかもず,大阪府,,,135.504454,34.556232,0
,,,,深井,泉北高速鉄道株式会社,泉北高速鉄道線,,2,ふかい,大阪府,,,135.497461,34.530398,0
,,,,泉ヶ丘,泉北高速鉄道株式会社,泉北高速鉄道線,,3,いずみがおか,大阪府,,,135.511575,34.497099,0
,,,,栂・美木多,泉北高速鉄道株式会社,泉北高速鉄道線,,4,とが・みきた,大阪府,,,135.490286,34.485087,0
,,,,光明池,泉北高速鉄道株式会社,泉北高速鉄道線,,5,こうみょういけ,大阪府,,,135.475572,34.474712,0
,,,,和泉中央,泉北高速鉄道株式会社,泉北高速鉄道線,,6,いずみちゅうおう,大阪府,,,135.456063,34.461211,0
,,,,江坂,北大阪急行電鉄株式会社,南北線,,1,えさか,大阪府,,,135.497106,34.758755,0
,,,,緑地公園,北大阪急行電鉄株式会社,南北線,,2,りょくちこうえん,大阪府,,,135.495278,34.774772,0
,,,,桃山台,北大阪急行電鉄株式会社,南北線,,3,ももやまだい,大阪府,,,135.497142,34.793842,0
,,,,千里中央,北大阪急行電鉄株式会社,南北線,,4,せんりちゅうおう,大阪府,,,135.495067,34.808655,0
,,,,コスモスクエア,大阪市高速電気軌道株式会社,4号線（中央線）,,1,こすもすくえあ,大阪府,,,135.412472,34.642888,0
,,,,大阪上本町,近畿日本鉄道株式会社,大阪線,,1,おおさかうえほんまち,大阪府,,,135.522189,34.665513,0
鶴橋,西日本旅客鉄道株式会社,大阪環状線,,鶴橋,近畿日本鉄道株式会社,大阪線,,2,つるはし,大阪府,,,135.530605,34.665282,0
,,,,今里,近畿日本鉄道株式会社,大阪線,,3,いまざと,大阪府,,,135.549917,34.664788,0
,,,,布施,近畿日本鉄道株式会社,大阪線,,4,ふせ,大阪府,,,135.563516,34.664092,0
,,,,俊徳道,近畿日本鉄道株式会社,大阪線,,5,しゅんとくみち,大阪府,,,135.571777,34.658224,0
,,,,長瀬,近畿日本鉄道株式会社,大阪線,,6,ながせ,大阪府,,,135.577612,34.64988,0
,,,,弥刀,近畿日本鉄道株式会社,大阪線,,7,みと,大阪府,,,135.583412,34.641337,0
,,,,久宝寺口,近畿日本鉄道株式会社,大阪線,,8,きゅうほうじぐち,大阪府,,,135.590548,34.634593,0
,,,,近鉄八尾,近畿日本鉄道株式会社,大阪線,,9,きんてつやお,大阪府,,,135.603591,34.62978,0
,,,,河内山本,近畿日本鉄道株式会社,大阪線,,10,かわちやまもと,大阪府,,,135.619317,34.627892,0
,,,,高安,近畿日本鉄道株式会社,大阪線,,11,たかやす,大阪府,,,135.624403,34.619376,0
,,,,恩智,近畿日本鉄道株式会社,大阪線,,12,おんぢ,大阪府,,,135.626308,34.609747,0
,,,,法善寺,近畿日本鉄道株式会社,大阪線,,13,ほうぜんじ,大阪府,,,135.626331,34.595176,0
,,,,堅下,近畿日本鉄道株式会社,大阪線,,14,かたしも,大阪府,,,135.627331,34.588246,0
,,,,安堂,近畿日本鉄道株式会社,大阪線,,15,あんどう,大阪府,,,135.629064,34.580213,0
,,,,河内国分,近畿日本鉄道株式会社,大阪線,,16,かわちこくぶ,大阪府,,,135.635684,34.566754,0
,,,,大阪教育大前,近畿日本鉄道株式会社,大阪線,,17,おおさかきょういくだいまえ,大阪府,,,135.645139,34.555366,0
,,,,関屋,近畿日本鉄道株式会社,大阪線,,18,せきや,奈良県,,,135.667778,34.553688,0
,,,,二上,近畿日本鉄道株式会社,大阪線,,19,にじょう,奈良県,,,135.68811,34.546511,0
,,,,近鉄下田,近畿日本鉄道株式会社,大阪線,,20,きんてつしもだ,奈良県,,,135.704033,34.541478,0
,,,,五位堂,近畿日本鉄道株式会社,大阪線,,21,ごいどう,奈良県,,,135.717937,34.534763,0
,,,,築山,近畿日本鉄道株式会社,大阪線,,22,つきやま,奈良県,,,135.733036,34.526125,0
,,,,大和高田,近畿日本鉄道株式会社,大阪線,,23,やまとたかだ,奈良県,,,135.742264,34.519757,0
,,,,松塚,近畿日本鉄道株式会社,大阪線,,24,まつづか,奈良県,,,135.761507,34.520601,0
,,,,真菅,近畿日本鉄道株式会社,大阪線,,25,ますが,奈良県,,,135.772806,34.519585,0
,,,,大和八木,近畿日本鉄道株式会社,大阪線,,26,やまとやぎ,奈良県,,,135.791484,34.513208,0
,,,,耳成,近畿日本鉄道株式会社,大阪線,,27,みみなし,奈良県,,,135.815071,34.512409,0
,,,,大福,近畿日本鉄道株式会社,大阪線,,28,だいふく,奈良県,,,135.829756,34.512851,0
桜井,西日本旅客鉄道株式会社,桜井線,,桜井,近畿日本鉄道株式会社,大阪線,,29,さくらい,奈良県,,,135.846516,34.51347,0
,,,,大和朝倉,近畿日本鉄道株式会社,大阪線,,30,やまとあさくら,奈良県,,,135.868933,34.51602,0
,,,,長谷寺,近畿日本鉄道株式会社,大阪線,,31,はせでら,奈良県,,,135.906453,34.526889,0
,,,,榛原,近畿日本鉄道株式会社,大阪線,,32,はいばら,奈良県,,,135.954747,34.529887,0
,,,,室生口大野,近畿日本鉄道株式会社,大阪線,,33,むろうぐちおおの,奈良県,,,136.015252,34.566109,0
,,,,三本松,近畿日本鉄道株式会社,大阪線,,34,さんぼんまつ,奈良県,,,136.035851,34.578571,0
,,,,赤目口,近畿日本鉄道株式会社,大阪線,,35,あかめぐち,三重県,,,136.073897,34.599467,0
,,,,名張,近畿日本鉄道株式会社,大阪線,,36,なばり,三重県,,,136.095753,34.621612,0
,,,,桔梗が丘,近畿日本鉄道株式会社,大阪線,,37,ききょうがおか,三重県,,,136.112639,34.641297,0
,,,,美旗,近畿日本鉄道株式会社,大阪線,,38,みはた,三重県,,,136.133022,34.662989,0
伊賀神戸,伊賀鉄道株式会社,伊賀線,,伊賀神戸,近畿日本鉄道株式会社,大阪線,,39,いがかんべ,三重県,,,136.152854,34.673639,0
,,,,青山町,近畿日本鉄道株式会社,大阪線,,40,あおやまちょう,三重県,,,136.177763,34.672848,0
,,,,伊賀上津,近畿日本鉄道株式会社,大阪線,,41,いがこうづ,三重県,,,136.205088,34.682695,0
,,,,西青山,近畿日本鉄道株式会社,大阪線,,42,にしあおやま,三重県,,,136.237988,34.676518,0
,,,,東青山,近畿日本鉄道株式会社,大阪線,,43,ひがしあおやま,三重県,,,136.321627,34.675599,0
,,,,榊原温泉口,近畿日本鉄道株式会社,大阪線,,44,さかきばらおんせんぐち,三重県,,,136.348576,34.67468,0
,,,,大三,近畿日本鉄道株式会社,大阪線,,45,おおみつ,三重県,,,136.368896,34.664058,0
,,,,伊勢石橋,近畿日本鉄道株式会社,大阪線,,46,いせいしばし,三重県,,,136.408034,34.656783,0
,,,,川合高岡,近畿日本鉄道株式会社,大阪線,,47,かわいたかおか,三重県,,,136.436692,34.656425,0
,,,,伊勢中川,近畿日本鉄道株式会社,大阪線,,48,いせなかがわ,三重県,,,136.477894,34.635028,0
大阪上本町,近畿日本鉄道株式会社,大阪線,,大阪上本町,近畿日本鉄道株式会社,難波線,,1,おおさかうえほんまち,大阪府,,,135.522189,34.665513,0
,,,,近鉄日本橋,近畿日本鉄道株式会社,難波線,,2,きんてつにっぽんばし,大阪府,,,135.505818,34.666949,0
,,,,大阪難波,近畿日本鉄道株式会社,難波線,,3,おおさかなんば,大阪府,,,135.499144,34.667113,0
伊勢中川,近畿日本鉄道株式会社,大阪線,,伊勢中川,近畿日本鉄道株式会社,山田線,,1,いせなかがわ,三重県,,,136.477894,34.635028,0
,,,,伊勢中原,近畿日本鉄道株式会社,山田線,,2,いせなかはら,三重県,,,136.497531,34.6148,0
,,,,松ヶ崎,近畿日本鉄道株式会社,山田線,,3,まつがさき,三重県,,,136.518937,34.596469,0
松阪,東海旅客鉄道株式会社,紀勢本線,,松阪,近畿日本鉄道株式会社,山田線,,4,まつさか,三重県,,,136.536241,34.577398,0
,,,,東松阪,近畿日本鉄道株式会社,山田線,,5,ひがしまつさか,三重県,,,136.546122,34.565543,0
,,,,櫛田,近畿日本鉄道株式会社,山田線,,6,くしだ,三重県,,,136.583069,34.548879,0
,,,,漕代,近畿日本鉄道株式会社,山田線,,7,こいしろ,三重県,,,136.601001,34.541013,0
,,,,斎宮,近畿日本鉄道株式会社,山田線,,8,さいくう,三重県,,,136.615389,34.537877,0
,,,,明星,近畿日本鉄道株式会社,山田線,,9,みょうじょう,三重県,,,136.642597,34.531112,0
,,,,明野,近畿日本鉄道株式会社,山田線,,10,あけの,三重県,,,136.668815,34.521497,0
,,,,小俣,近畿日本鉄道株式会社,山田線,,11,おばた,三重県,,,136.685163,34.512746,0
,,,,宮町,近畿日本鉄道株式会社,山田線,,12,みやまち,三重県,,,136.698526,34.497829,0
伊勢市,東海旅客鉄道株式会社,参宮線,,伊勢市,近畿日本鉄道株式会社,山田線,,13,いせし,三重県,,,136.710155,34.492087,0
,,,,宇治山田,近畿日本鉄道株式会社,山田線,,14,うじやまだ,三重県,,,136.714002,34.488256,0
布施,近畿日本鉄道株式会社,大阪線,,布施,近畿日本鉄道株式会社,奈良線,,1,ふせ,大阪府,,,135.563516,34.664092,0
,,,,河内永和,近畿日本鉄道株式会社,奈良線,,2,かわちえいわ,大阪府,,,135.573179,34.664276,0
,,,,河内小阪,近畿日本鉄道株式会社,奈良線,,3,かわちこさか,大阪府,,,135.5815,34.66394,0
,,,,八戸ノ里,近畿日本鉄道株式会社,奈良線,,4,やえのさと,大阪府,,,135.589475,34.663721,0
,,,,若江岩田,近畿日本鉄道株式会社,奈良線,,5,わかえいわた,大阪府,,,135.608315,34.66311,0
,,,,河内花園,近畿日本鉄道株式会社,奈良線,,6,かわちはなぞの,大阪府,,,135.618347,34.662713,0
,,,,東花園,近畿日本鉄道株式会社,奈良線,,7,ひがしはなぞの,大阪府,,,135.626808,34.662388,0
,,,,瓢箪山,近畿日本鉄道株式会社,奈良線,,8,ひょうたんやま,大阪府,,,135.639143,34.66196,0
,,,,枚岡,近畿日本鉄道株式会社,奈良線,,9,ひらおか,大阪府,,,135.648067,34.669579,0
,,,,額田,近畿日本鉄道株式会社,奈良線,,10,ぬかた,大阪府,,,135.651086,34.675181,0
,,,,石切,近畿日本鉄道株式会社,奈良線,,11,いしきり,大阪府,,,135.654996,34.684739,0
,,,,生駒,近畿日本鉄道株式会社,奈良線,,12,いこま,奈良県,,,135.698006,34.693082,0
,,,,東生駒,近畿日本鉄道株式会社,奈良線,,13,ひがしいこま,奈良県,,,135.710488,34.691729,0
,,,,富雄,近畿日本鉄道株式会社,奈良線,,14,とみお,奈良県,,,135.734825,34.694229,0
,,,,学園前,近畿日本鉄道株式会社,奈良線,,15,がくえんまえ,奈良県,,,135.749713,34.697018,0
,,,,菖蒲池,近畿日本鉄道株式会社,奈良線,,16,あやめいけ,奈良県,,,135.761331,34.69796,0
,,,,大和西大寺,近畿日本鉄道株式会社,奈良線,,17,やまとさいだいじ,奈良県,,,135.783169,34.69358,0
,,,,新大宮,近畿日本鉄道株式会社,奈良線,,18,しんおおみや,奈良県,,,135.810744,34.685434,0
,,,,近鉄奈良,近畿日本鉄道株式会社,奈良線,,19,きんてつなら,奈良県,,,135.827472,34.684323,0
生駒,近畿日本鉄道株式会社,奈良線,,生駒,近畿日本鉄道株式会社,けいはんな線,,5,いこま,奈良県,,,135.698006,34.693082,0
,,,,白庭台,近畿日本鉄道株式会社,けいはんな線,,6,しらにわだい,奈良県,,,135.716686,34.720345,0
,,,,学研北生駒,近畿日本鉄道株式会社,けいはんな線,,7,がっけんきたいこま,奈良県,,,135.723038,34.724789,0
,,,,学研奈良登美ヶ丘,近畿日本鉄道株式会社,けいはんな線,,8,がっけんならとみがおか,奈良県,,,135.752424,34.726518,0
大和西大寺,近畿日本鉄道株式会社,奈良線,,大和西大寺,近畿日本鉄道株式会社,橿原線,,1,やまとさいだいじ,奈良県,,,135.783169,34.69358,0
,,,,尼ヶ辻,近畿日本鉄道株式会社,橿原線,,2,あまがつじ,奈良県,,,135.783519,34.681109,0
,,,,西ノ京,近畿日本鉄道株式会社,橿原線,,3,にしのきょう,奈良県,,,135.783186,34.670652,0
,,,,九条,近畿日本鉄道株式会社,橿原線,,4,くじょう,奈良県,,,135.782894,34.659523,0
,,,,近鉄郡山,近畿日本鉄道株式会社,橿原線,,5,きんてつこおりやま,奈良県,,,135.780756,34.646041,0
,,,,筒井,近畿日本鉄道株式会社,橿原線,,6,つつい,奈良県,,,135.78067,34.620152,0
,,,,平端,近畿日本鉄道株式会社,橿原線,,7,ひらはた,奈良県,,,135.782804,34.606712,0
,,,,ファミリー公園前,近畿日本鉄道株式会社,橿原線,,8,ふぁみりーこうえんまえ,奈良県,,,135.784987,34.597968,0
,,,,結崎,近畿日本鉄道株式会社,橿原線,,9,ゆうざき,奈良県,,,135.784782,34.584586,0
,,,,石見,近畿日本鉄道株式会社,橿原線,,10,いわみ,奈良県,,,135.785765,34.571499,0
,,,,田原本,近畿日本鉄道株式会社,橿原線,,11,たわらもと,奈良県,,,135.790837,34.553068,0
,,,,笠縫,近畿日本鉄道株式会社,橿原線,,12,かさぬい,奈良県,,,135.794076,34.541422,0
,,,,新ノ口,近畿日本鉄道株式会社,橿原線,,13,にのくち,奈良県,,,135.794631,34.525332,0
大和八木,近畿日本鉄道株式会社,大阪線,,大和八木,近畿日本鉄道株式会社,橿原線,,14,やまとやぎ,奈良県,,,135.791484,34.513208,0
,,,,八木西口,近畿日本鉄道株式会社,橿原線,,15,やぎにしぐち,奈良県,,,135.790707,34.509309,0
,,,,畝傍御陵前,近畿日本鉄道株式会社,橿原線,,16,うねびごりょうまえ,奈良県,,,135.794254,34.492758,0
,,,,橿原神宮前,近畿日本鉄道株式会社,橿原線,,17,かしはらじんぐうまえ,奈良県,,,135.79434,34.483987,0
平端,近畿日本鉄道株式会社,橿原線,,平端,近畿日本鉄道株式会社,天理線,,1,ひらはた,奈良県,,,135.782804,34.606712,0
,,,,二階堂,近畿日本鉄道株式会社,天理線,,2,にかいどう,奈良県,,,135.79553,34.602121,0
,,,,前栽,近畿日本鉄道株式会社,天理線,,3,せんざい,奈良県,,,135.816536,34.600996,0
天理,西日本旅客鉄道株式会社,桜井線,,天理,近畿日本鉄道株式会社,天理線,,4,てんり,奈良県,,,135.829548,34.601223,0
河内山本,近畿日本鉄道株式会社,大阪線,,河内山本,近畿日本鉄道株式会社,信貴線,,1,かわちやまもと,大阪府,,,135.619317,34.627892,0
,,,,服部川,近畿日本鉄道株式会社,信貴線,,2,はっとりがわ,大阪府,,,135.641102,34.626481,0
,,,,信貴山口,近畿日本鉄道株式会社,信貴線,,3,しぎさんぐち,大阪府,,,135.642118,34.619967,0
,,,,大阪阿部野橋,近畿日本鉄道株式会社,南大阪線,,1,おおさかあべのばし,大阪府,,,135.514529,34.645643,0
,,,,河堀口,近畿日本鉄道株式会社,南大阪線,,2,こぼれぐち,大阪府,,,135.524237,34.641166,0
,,,,北田辺,近畿日本鉄道株式会社,南大阪線,,3,きたたなべ,大阪府,,,135.528934,34.632184,0
,,,,今川,近畿日本鉄道株式会社,南大阪線,,4,いまがわ,大阪府,,,135.531148,34.626226,0
,,,,針中野,近畿日本鉄道株式会社,南大阪線,,5,はりなかの,大阪府,,,135.533078,34.616969,0
,,,,矢田,近畿日本鉄道株式会社,南大阪線,,6,やた,大阪府,,,135.532942,34.605926,0
,,,,河内天美,近畿日本鉄道株式会社,南大阪線,,7,かわちあまみ,大阪府,,,135.535509,34.585823,0
,,,,布忍,近畿日本鉄道株式会社,南大阪線,,8,ぬのせ,大阪府,,,135.539415,34.577824,0
,,,,高見ノ里,近畿日本鉄道株式会社,南大阪線,,9,たかみのさと,大阪府,,,135.546189,34.575232,0
,,,,河内松原,近畿日本鉄道株式会社,南大阪線,,10,かわちまつばら,大阪府,,,135.557097,34.575563,0
,,,,恵我ノ荘,近畿日本鉄道株式会社,南大阪線,,11,えがのしょう,大阪府,,,135.572751,34.573591,0
,,,,高鷲,近畿日本鉄道株式会社,南大阪線,,12,たかわし,大阪府,,,135.584503,34.571602,0
,,,,藤井寺,近畿日本鉄道株式会社,南大阪線,,13,ふじいでら,大阪府,,,135.594046,34.571669,0
,,,,土師ノ里,近畿日本鉄道株式会社,南大阪線,,14,はじのさと,大阪府,,,135.615622,34.571603,0
,,,,道明寺,近畿日本鉄道株式会社,南大阪線,,15,どうみょうじ,大阪府,,,135.620399,34.56834,0
,,,,古市,近畿日本鉄道株式会社,南大阪線,,16,ふるいち,大阪府,,,135.609092,34.55416,0
,,,,駒ヶ谷,近畿日本鉄道株式会社,南大阪線,,17,こまがたに,大阪府,,,135.621999,34.545751,0
,,,,上ノ太子,近畿日本鉄道株式会社,南大阪線,,18,かみのたいし,大阪府,,,135.637634,34.532974,0
,,,,二上山,近畿日本鉄道株式会社,南大阪線,,19,にじょうさん,奈良県,,,135.685974,34.53907,0
,,,,二上神社口,近畿日本鉄道株式会社,南大阪線,,20,にじょうじんじゃぐち,奈良県,,,135.69414,34.532104,0
,,,,当麻寺,近畿日本鉄道株式会社,南大阪線,,21,たいまでら,奈良県,,,135.705897,34.516412,0
,,,,磐城,近畿日本鉄道株式会社,南大阪線,,22,いわき,奈良県,,,135.710869,34.511302,0
,,,,尺土,近畿日本鉄道株式会社,南大阪線,,23,しゃくど,奈良県,,,135.721404,34.508577,0
,,,,高田市,近畿日本鉄道株式会社,南大阪線,,24,たかだし,奈良県,,,135.742119,34.507145,0
,,,,浮孔,近畿日本鉄道株式会社,南大阪線,,25,うきあな,奈良県,,,135.754749,34.498077,0
,,,,坊城,近畿日本鉄道株式会社,南大阪線,,26,ぼうじょう,奈良県,,,135.764876,34.493577,0
,,,,橿原神宮西口,近畿日本鉄道株式会社,南大阪線,,27,かしはらじんぐうにしぐち,奈良県,,,135.781372,34.486187,0
橿原神宮前,近畿日本鉄道株式会社,橿原線,,橿原神宮前,近畿日本鉄道株式会社,南大阪線,,28,かしはらじんぐうまえ,奈良県,,,135.79434,34.483987,0
橿原神宮前,近畿日本鉄道株式会社,橿原線,,橿原神宮前,近畿日本鉄道株式会社,吉野線,,1,かしはらじんぐうまえ,奈良県,,,135.79434,34.483987,0
,,,,岡寺,近畿日本鉄道株式会社,吉野線,,2,おかでら,奈良県,,,135.796088,34.473963,0
,,,,飛鳥,近畿日本鉄道株式会社,吉野線,,3,あすか,奈良県,,,135.79816,34.464928,0
,,,,壺阪山,近畿日本鉄道株式会社,吉野線,,4,つぼさかやま,奈良県,,,135.794819,34.449508,0
,,,,市尾,近畿日本鉄道株式会社,吉野線,,5,いちお,奈良県,,,135.776488,34.441731,0
,,,,葛,近畿日本鉄道株式会社,吉野線,,6,くず,奈良県,,,135.759914,34.431446,0
吉野口,西日本旅客鉄道株式会社,和歌山線,,吉野口,近畿日本鉄道株式会社,吉野線,,7,よしのぐち,奈良県,,,135.750595,34.420582,0
,,,,薬水,近畿日本鉄道株式会社,吉野線,,8,くすりみず,奈良県,,,135.74323,34.407806,0
,,,,福神,近畿日本鉄道株式会社,吉野線,,9,ふくがみ,奈良県,,,135.750185,34.395466,0
,,,,大阿太,近畿日本鉄道株式会社,吉野線,,10,おおあだ,奈良県,,,135.766434,34.388359,0
,,,,下市口,近畿日本鉄道株式会社,吉野線,,11,しもいちぐち,奈良県,,,135.786888,34.383998,0
,,,,越部,近畿日本鉄道株式会社,吉野線,,12,こしべ,奈良県,,,135.80262,34.38614,0
,,,,六田,近畿日本鉄道株式会社,吉野線,,13,むだ,奈良県,,,135.822943,34.390051,0
,,,,大和上市,近畿日本鉄道株式会社,吉野線,,14,やまとかみいち,奈良県,,,135.845691,34.39572,0
,,,,吉野神宮,近畿日本鉄道株式会社,吉野線,,15,よしのじんぐう,奈良県,,,135.848211,34.390191,0
,,,,吉野,近畿日本鉄道株式会社,吉野線,,16,よしの,奈良県,,,135.853486,34.376848,0
古市,近畿日本鉄道株式会社,南大阪線,,古市,近畿日本鉄道株式会社,長野線,,1,ふるいち,大阪府,,,135.609092,34.55416,0
,,,,喜志,近畿日本鉄道株式会社,長野線,,2,きし,大阪府,,,135.607137,34.522647,0
,,,,富田林,近畿日本鉄道株式会社,長野線,,3,とんだばやし,大阪府,,,135.600413,34.504166,0
,,,,富田林西口,近畿日本鉄道株式会社,長野線,,4,とんだばやしにしぐち,大阪府,,,135.596347,34.500302,0
,,,,川西,近畿日本鉄道株式会社,長野線,,5,かわにし,大阪府,,,135.590701,34.491992,0
,,,,滝谷不動,近畿日本鉄道株式会社,長野線,,6,たきだにふどう,大阪府,,,135.586665,34.481355,0
,,,,汐ノ宮,近畿日本鉄道株式会社,長野線,,7,しおのみや,大阪府,,,135.579188,34.466962,0
,,,,河内長野,近畿日本鉄道株式会社,長野線,,8,かわちながの,大阪府,,,135.573172,34.450684,0
京都,東海旅客鉄道株式会社,東海道新幹線,,京都,近畿日本鉄道株式会社,京都線,,1,きょうと,京都府,,,135.756442,34.984726,0
,,,,東寺,近畿日本鉄道株式会社,京都線,,2,とうじ,京都府,,,135.752553,34.979967,0
,,,,十条,近畿日本鉄道株式会社,京都線,,3,じゅうじょう,京都府,,,135.752413,34.97398,0
,,,,上鳥羽口,近畿日本鉄道株式会社,京都線,,4,かみとばぐち,京都府,,,135.752625,34.965135,0
竹田,京都市（交通局）,烏丸線,,竹田,近畿日本鉄道株式会社,京都線,,5,たけだ,京都府,,,135.756091,34.956825,0
,,,,伏見,近畿日本鉄道株式会社,京都線,,6,ふしみ,京都府,,,135.761479,34.946054,0
,,,,近鉄丹波橋,近畿日本鉄道株式会社,京都線,,7,きんてつたんばばし,京都府,,,135.766262,34.938299,0
,,,,桃山御陵前,近畿日本鉄道株式会社,京都線,,8,ももやまごりょうまえ,京都府,,,135.765537,34.933349,0
,,,,向島,近畿日本鉄道株式会社,京都線,,9,むかいじま,京都府,,,135.769681,34.914924,0
,,,,小倉,近畿日本鉄道株式会社,京都線,,10,おぐら,京都府,,,135.781914,34.89304,0
,,,,伊勢田,近畿日本鉄道株式会社,京都線,,11,いせだ,京都府,,,135.77899,34.882208,0
,,,,大久保,近畿日本鉄道株式会社,京都線,,12,おおくぼ,京都府,,,135.777024,34.874351,0
,,,,久津川,近畿日本鉄道株式会社,京都線,,13,くつかわ,京都府,,,135.774847,34.864943,0
,,,,寺田,近畿日本鉄道株式会社,京都線,,14,てらだ,京都府,,,135.772011,34.853275,0
,,,,富野荘,近畿日本鉄道株式会社,京都線,,15,とのしょう,京都府,,,135.772922,34.840201,0
,,,,新田辺,近畿日本鉄道株式会社,京都線,,16,しんたなべ,京都府,,,135.772805,34.820492,0
,,,,興戸,近畿日本鉄道株式会社,京都線,,17,こうど,京都府,,,135.778638,34.808293,0
,,,,三山木,近畿日本鉄道株式会社,京都線,,18,みやまき,京都府,,,135.785905,34.798435,0
,,,,近鉄宮津,近畿日本鉄道株式会社,京都線,,19,きんてつみやづ,京都府,,,135.787391,34.791453,0
,,,,狛田,近畿日本鉄道株式会社,京都線,,20,こまだ,京都府,,,135.789568,34.78047,0
,,,,新祝園,近畿日本鉄道株式会社,京都線,,21,しんほうその,京都府,,,135.792657,34.759953,0
,,,,木津川台,近畿日本鉄道株式会社,京都線,,22,きづがわだい,京都府,,,135.795996,34.746641,0
,,,,山田川,近畿日本鉄道株式会社,京都線,,23,やまだがわ,京都府,,,135.793794,34.737678,0
,,,,高の原,近畿日本鉄道株式会社,京都線,,24,たかのはら,奈良県,,,135.791839,34.723494,0
,,,,平城,近畿日本鉄道株式会社,京都線,,25,へいじょう,奈良県,,,135.784524,34.701496,0
大和西大寺,近畿日本鉄道株式会社,奈良線,,大和西大寺,近畿日本鉄道株式会社,京都線,,26,やまとさいだいじ,奈良県,,,135.783169,34.69358,0
王寺,西日本旅客鉄道株式会社,関西本線,,王寺,近畿日本鉄道株式会社,生駒線,,1,おうじ,奈良県,,,135.702438,34.597695,0
,,,,信貴山下,近畿日本鉄道株式会社,生駒線,,2,しぎさんした,奈良県,,,135.695172,34.600935,0
,,,,勢野北口,近畿日本鉄道株式会社,生駒線,,3,せやきたぐち,奈良県,,,135.700979,34.606098,0
,,,,竜田川,近畿日本鉄道株式会社,生駒線,,4,たつたがわ,奈良県,,,135.704559,34.617272,0
,,,,平群,近畿日本鉄道株式会社,生駒線,,5,へぐり,奈良県,,,135.704345,34.629291,0
,,,,元山上口,近畿日本鉄道株式会社,生駒線,,6,もとさんじょうぐち,奈良県,,,135.700887,34.640562,0
,,,,東山,近畿日本鉄道株式会社,生駒線,,7,ひがしやま,奈良県,,,135.7085,34.648633,0
,,,,萩の台,近畿日本鉄道株式会社,生駒線,,8,はぎのだい,奈良県,,,135.708967,34.656974,0
,,,,南生駒,近畿日本鉄道株式会社,生駒線,,9,みなみいこま,奈良県,,,135.708769,34.665484,0
,,,,一分,近畿日本鉄道株式会社,生駒線,,10,いちぶ,奈良県,,,135.707992,34.675408,0
,,,,菜畑,近畿日本鉄道株式会社,生駒線,,11,なばた,奈良県,,,135.706769,34.685535,0
生駒,近畿日本鉄道株式会社,奈良線,,生駒,近畿日本鉄道株式会社,生駒線,,12,いこま,奈良県,,,135.698006,34.693082,0
,,,,西田原本,近畿日本鉄道株式会社,田原本線,,1,にしたわらもと,奈良県,,,135.789512,34.553909,0
,,,,黒田,近畿日本鉄道株式会社,田原本線,,2,くろだ,奈良県,,,135.777794,34.56841,0
,,,,但馬,近畿日本鉄道株式会社,田原本線,,3,たじま,奈良県,,,135.768269,34.569462,0
,,,,箸尾,近畿日本鉄道株式会社,田原本線,,4,はしお,奈良県,,,135.751245,34.570287,0
,,,,池部,近畿日本鉄道株式会社,田原本線,,5,いけべ,奈良県,,,135.737166,34.578755,0
,,,,佐味田川,近畿日本鉄道株式会社,田原本線,,6,さみたがわ,奈良県,,,135.731047,34.585213,0
,,,,大輪田,近畿日本鉄道株式会社,田原本線,,7,おおわだ,奈良県,,,135.720328,34.589173,0
,,,,新王寺,近畿日本鉄道株式会社,田原本線,,8,しんおうじ,奈良県,,,135.704337,34.597722,0
道明寺,近畿日本鉄道株式会社,南大阪線,,道明寺,近畿日本鉄道株式会社,道明寺線,,1,どうみょうじ,大阪府,,,135.620399,34.56834,0
,,,,柏原南口,近畿日本鉄道株式会社,道明寺線,,2,かしはらみなみぐち,大阪府,,,135.624956,34.58153,0
柏原,西日本旅客鉄道株式会社,関西本線,,柏原,近畿日本鉄道株式会社,道明寺線,,3,かしはら,大阪府,,,135.623308,34.586668,0
尺土,近畿日本鉄道株式会社,南大阪線,,尺土,近畿日本鉄道株式会社,御所線,,1,しゃくど,奈良県,,,135.721404,34.508577,0
,,,,近鉄新庄,近畿日本鉄道株式会社,御所線,,2,きんてつしんじょう,奈良県,,,135.727338,34.489105,0
,,,,忍海,近畿日本鉄道株式会社,御所線,,3,おしみ,奈良県,,,135.731988,34.476062,0
,,,,近鉄御所,近畿日本鉄道株式会社,御所線,,4,きんてつごせ,奈良県,,,135.732496,34.46468,0
伊勢中川,近畿日本鉄道株式会社,大阪線,,伊勢中川,近畿日本鉄道株式会社,名古屋線,,1,いせなかがわ,三重県,,,136.477894,34.635028,0
,,,,桃園,近畿日本鉄道株式会社,名古屋線,,2,ももぞの,三重県,,,136.47749,34.663372,0
,,,,久居,近畿日本鉄道株式会社,名古屋線,,3,ひさい,三重県,,,136.477806,34.675543,0
